,URL,Date,Rent,Bedrooms,Bathrooms,Area,Distance,Rent_bucket
1073,https://boston.craigslist.org/gbs/apa/d/dorchester-uphams-corner-bed-bath/7504441226.html,Sun 03 Jul 07:59:10 PM,2875.0,4,2.0,1234.0,2.41332,"(2520, 3300]"
1074,https://boston.craigslist.org/gbs/apa/d/boston-1-or-bed-in-the-of-beacon-hill/7504430624.html,Sun 03 Jul 07:20:28 PM,3600.0,2,1.0,822.0,1.5806,"(3300, 5100]"
1075,https://boston.craigslist.org/gbs/apa/d/mattapan-4bedroom-apartment/7504414875.html,Sun 03 Jul 06:25:48 PM,3000.0,4,1.0,1485.0,4.60266,"(2520, 3300]"
1076,https://boston.craigslist.org/gbs/apa/d/mattapan-4bedroom-apartment/7504413035.html,Sun 03 Jul 06:19:45 PM,3000.0,4,1.0,1485.0,4.60266,"(2520, 3300]"
1077,https://boston.craigslist.org/gbs/apa/d/milton-bedroom-house-in-milton-for-rent/7504341646.html,Sun 03 Jul 02:58:36 PM,3500.0,4,1.5,1200.0,6.52552,"(3300, 5100]"
1080,https://boston.craigslist.org/gbs/apa/d/boston-big-3br-no-fee-red-line-beach/7504278124.html,Sun 03 Jul 12:14:58 PM,3300.0,3,1.0,950.0,1.20913,"(2520, 3300]"
1081,https://boston.craigslist.org/gbs/apa/d/cambridge-sept-no-fee-penthouse-in/7504121321.html,Sun 03 Jul 11:57:15 AM,3000.0,2,1.0,1271.0,6.03867,"(2520, 3300]"
1082,https://boston.craigslist.org/gbs/apa/d/dorchester-center-savinhill-urban-oasis/7504254870.html,Sun 03 Jul 11:10:55 AM,2500.0,2,1.0,600.0,3.64151,"(795, 2520]"
1083,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-bu-bcallstonbrighton1br4/7504236573.html,Sun 03 Jul 10:15:22 AM,900.0,1,1.5,1000.0,4.65351,"(795, 2520]"
1085,https://boston.craigslist.org/gbs/apa/d/boston-cozy-midtown-bedroom-available-1/7504022761.html,Sat 02 Jul 03:34:56 PM,2900.0,2,1.0,560.0,1.10073,"(2520, 3300]"
1087,https://boston.craigslist.org/gbs/apa/d/brighton-huge-bd-with-parking-laundry/7503904634.html,Sat 02 Jul 11:26:03 AM,3000.0,2,1.0,1100.0,5.23786,"(2520, 3300]"
1088,https://boston.craigslist.org/gbs/apa/d/cambridge-bed-apt-in-cambridge-kendall/7503902181.html,Sat 02 Jul 11:20:25 AM,2200.0,2,1.0,500.0,2.47687,"(795, 2520]"
1089,https://boston.craigslist.org/gbs/apa/d/watertown-by-owner-br-15-bath-hard-wood/7503887424.html,Sat 02 Jul 10:46:50 AM,3650.0,2,1.5,1100.0,7.12071,"(3300, 5100]"
1090,https://boston.craigslist.org/gbs/apa/d/boston-exquisite-charles-street-studio/7503855241.html,Sat 02 Jul 09:16:48 AM,2200.0,0,1.0,450.0,1.65292,"(795, 2520]"
1091,https://boston.craigslist.org/gbs/apa/d/hyde-park-single-family-house-with-nice/7503845320.html,Sat 02 Jul 08:38:29 AM,2300.0,2,1.0,700.0,7.98063,"(795, 2520]"
1093,https://boston.craigslist.org/gbs/apa/d/hyde-park-1bedroom-for-rent-no-brokers/7503778953.html,Fri 01 Jul 10:36:37 PM,1800.0,1,1.0,600.0,7.55503,"(795, 2520]"
1094,https://boston.craigslist.org/gbs/apa/d/brighton-studio-near-the-green-line/7503749840.html,Fri 01 Jul 08:45:37 PM,1550.0,0,1.0,300.0,5.01827,"(795, 2520]"
1095,https://boston.craigslist.org/gbs/apa/d/cambridge-bed-bath-bristol-st-kendall/7503696681.html,Fri 01 Jul 06:13:38 PM,3600.0,3,1.0,900.0,2.98935,"(3300, 5100]"
1098,https://boston.craigslist.org/gbs/apa/d/new-town-no-fee-1-lower-allston-3br-on/7503635946.html,Fri 01 Jul 03:55:01 PM,2900.0,3,1.0,1200.0,4.66417,"(2520, 3300]"
1099,https://boston.craigslist.org/gbs/apa/d/somerville-4br-2ba-on-cherry-st-near/7503619978.html,Fri 01 Jul 03:22:03 PM,4200.0,4,2.0,1300.0,4.83392,"(3300, 5100]"
1100,https://boston.craigslist.org/gbs/apa/d/somerville-beautiful-renovated-4br-2ba/7503619700.html,Fri 01 Jul 03:21:27 PM,4200.0,4,2.0,1200.0,3.97625,"(3300, 5100]"
1102,https://boston.craigslist.org/gbs/apa/d/boston-1br-15ba-at-the-ritz-residences/7503618198.html,Fri 01 Jul 03:18:28 PM,4200.0,1,1.5,963.0,1.09461,"(3300, 5100]"
1104,https://boston.craigslist.org/gbs/apa/d/newton-tastefully-furnished-newton/7503592069.html,Fri 01 Jul 02:26:49 PM,3495.0,2,1.0,1100.0,6.77966,"(3300, 5100]"
1106,https://boston.craigslist.org/gbs/apa/d/boston-exquisite-charles-street-studio/7503582882.html,Fri 01 Jul 02:08:49 PM,2200.0,0,1.0,450.0,1.65292,"(795, 2520]"
1107,https://boston.craigslist.org/gbs/apa/d/west-roxbury-gorgeous-bedroom-bathbonus/7503552810.html,Fri 01 Jul 01:11:52 PM,2750.0,3,2.0,1384.0,7.44766,"(2520, 3300]"
1108,https://boston.craigslist.org/gbs/apa/d/east-boston-be-1st-to-live-here-1bed-d/7503543241.html,Fri 01 Jul 12:54:22 PM,2309.0,1,1.0,680.0,1.6278,"(795, 2520]"
1109,https://boston.craigslist.org/gbs/apa/d/boston-impressive-full-service-2bed-2bh/7503470546.html,Fri 01 Jul 10:30:50 AM,4849.0,2,2.0,950.0,1.58915,"(3300, 5100]"
1110,https://boston.craigslist.org/gbs/apa/d/cambridge-modern-br-nr-porter-sq/7503455207.html,Fri 01 Jul 09:56:03 AM,2910.0,1,1.0,760.0,5.66194,"(2520, 3300]"
1111,https://boston.craigslist.org/gbs/apa/d/cambridge-cute-classy-cambridge-luxury/7503455017.html,Fri 01 Jul 09:55:35 AM,2850.0,0,1.0,584.0,2.59323,"(2520, 3300]"
1112,https://boston.craigslist.org/gbs/apa/d/cambridge-huge-modern-studio-outdoor/7503451507.html,Fri 01 Jul 09:47:17 AM,2390.0,0,1.0,539.0,5.66194,"(795, 2520]"
1113,https://boston.craigslist.org/gbs/apa/d/quincy-quincy-ctr-1st-floor-modern-bed/7503437258.html,Fri 01 Jul 09:07:33 AM,2500.0,2,1.0,850.0,6.31132,"(795, 2520]"
1114,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503424425.html,Fri 01 Jul 08:20:51 AM,4000.0,4,1.0,949.0,2.04797,"(3300, 5100]"
1116,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503422483.html,Fri 01 Jul 08:12:13 AM,3925.0,4,1.0,1032.0,2.04926,"(3300, 5100]"
1117,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503422015.html,Fri 01 Jul 08:09:58 AM,3925.0,4,1.0,1006.0,2.04926,"(3300, 5100]"
1118,https://boston.craigslist.org/gbs/apa/d/somerville-sept-4-br-bath-near-davis-sq/7503417695.html,Fri 01 Jul 07:49:48 AM,4350.0,4,1.0,1200.0,5.13064,"(3300, 5100]"
1120,https://boston.craigslist.org/gbs/apa/d/roxbury-crossing-spacious-bdrm-on-ft/7503369140.html,Thu 30 Jun 11:29:02 PM,2700.0,1,1.0,750.0,2.77011,"(2520, 3300]"
1121,https://boston.craigslist.org/gbs/apa/d/dorchester-br-apartment-available/7503363607.html,Thu 30 Jun 11:01:45 PM,3500.0,4,1.0,1312.0,3.747,"(3300, 5100]"
1122,https://boston.craigslist.org/gbs/apa/d/brighton-charming-brighton-pet-friendly/7503357552.html,Thu 30 Jun 10:32:39 PM,2150.0,0,1.0,430.0,5.60744,"(795, 2520]"
1123,https://boston.craigslist.org/gbs/apa/d/south-boston-breezy-south-boston/7503355375.html,Thu 30 Jun 10:22:32 PM,3725.0,2,1.0,810.0,1.00467,"(3300, 5100]"
1124,https://boston.craigslist.org/gbs/apa/d/south-boston-superior-city-view-south/7503353056.html,Thu 30 Jun 10:12:30 PM,3095.0,1,1.0,629.0,1.00467,"(2520, 3300]"
1125,https://boston.craigslist.org/gbs/apa/d/west-roxbury-2950-large-beautiful-sunny/7503352824.html,Thu 30 Jun 10:11:27 PM,2950.0,2,2.0,1500.0,7.44766,"(2520, 3300]"
1126,https://boston.craigslist.org/gbs/apa/d/south-boston-incredible-city-view-south/7503351994.html,Thu 30 Jun 10:08:12 PM,3025.0,1,1.0,629.0,1.00467,"(2520, 3300]"
1127,https://boston.craigslist.org/gbs/apa/d/south-boston-chic-south-boston-cityview/7503351052.html,Thu 30 Jun 10:04:15 PM,2950.0,1,1.0,629.0,1.00467,"(2520, 3300]"
1128,https://boston.craigslist.org/gbs/apa/d/brighton-modern-charming-brighton/7503345292.html,Thu 30 Jun 09:41:44 PM,2570.0,1,1.0,585.0,5.60744,"(2520, 3300]"
1130,https://boston.craigslist.org/gbs/apa/d/boston-access-to-new-waterfront-park/7503282009.html,Thu 30 Jun 06:19:47 PM,4326.0,2,2.0,854.0,1.77868,"(3300, 5100]"
1131,https://boston.craigslist.org/gbs/apa/d/cambridge-furnished-condo-harvard-sq/7503244326.html,Thu 30 Jun 04:47:28 PM,4600.0,2,1.5,1125.0,3.35578,"(3300, 5100]"
1132,https://boston.craigslist.org/gbs/apa/d/brookline-super-spacious-two-bed-two/7503237440.html,Thu 30 Jun 04:31:38 PM,4350.0,2,2.0,1000.0,4.41638,"(3300, 5100]"
1133,https://boston.craigslist.org/gbs/apa/d/watertown-watertown-studio-available/7503210081.html,Thu 30 Jun 03:32:11 PM,2000.0,0,1.0,421.0,7.19188,"(795, 2520]"
1134,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-heat-hw-included-bed/7503192424.html,Thu 30 Jun 02:56:04 PM,4075.0,3,1.0,840.0,4.67556,"(3300, 5100]"
1135,https://boston.craigslist.org/gbs/apa/d/somerville-virtual-tour-perfect-bedroom/7503189650.html,Thu 30 Jun 02:49:58 PM,3700.0,3,1.0,1392.0,4.72056,"(3300, 5100]"
1136,https://boston.craigslist.org/gbs/apa/d/cambridge-virtual-tour-prime-bedroom-in/7503186630.html,Thu 30 Jun 02:43:47 PM,3600.0,4,1.0,925.0,4.76437,"(3300, 5100]"
1137,https://boston.craigslist.org/gbs/apa/d/boston-furnished-harvard-square-pied/7503168344.html,Thu 30 Jun 02:06:26 PM,2300.0,1,1.0,420.0,4.06007,"(795, 2520]"
1138,https://boston.craigslist.org/gbs/apa/d/brighton-bedroom-with-own-entrance-in/7503155516.html,Thu 30 Jun 01:41:06 PM,2400.0,2,1.0,600.0,5.66358,"(795, 2520]"
1140,https://boston.craigslist.org/gbs/apa/d/revere-beach-apartment/7503130808.html,Thu 30 Jun 12:53:25 PM,2000.0,1,1.0,900.0,4.72179,"(795, 2520]"
1141,https://boston.craigslist.org/gbs/apa/d/mattapan-top-floor-master-suite/7503107145.html,Thu 30 Jun 12:06:57 PM,1375.0,1,1.5,1505.0,4.67735,"(795, 2520]"
1143,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503016146.html,Thu 30 Jun 08:17:31 AM,3925.0,4,1.0,1006.0,2.05032,"(3300, 5100]"
1144,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503015626.html,Thu 30 Jun 08:15:04 AM,3425.0,3,1.0,953.0,1.5515,"(3300, 5100]"
1145,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503013614.html,Thu 30 Jun 08:05:53 AM,3950.0,4,1.0,1152.0,2.05019,"(3300, 5100]"
1146,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503013079.html,Thu 30 Jun 08:02:55 AM,4075.0,4,1.0,1348.0,1.98578,"(3300, 5100]"
1147,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7503011773.html,Thu 30 Jun 07:56:40 AM,4075.0,4,1.0,1348.0,1.98426,"(3300, 5100]"
1149,https://boston.craigslist.org/gbs/apa/d/somerville-brand-new-luxury-condo/7503006173.html,Thu 30 Jun 07:21:51 AM,3000.0,1,1.0,930.0,4.602,"(2520, 3300]"
1150,https://boston.craigslist.org/gbs/apa/d/medford-no-fee-2br-1500ft-2675-medford/7502963153.html,Wed 29 Jun 11:38:19 PM,2675.0,2,1.0,1500.0,6.25446,"(2520, 3300]"
1151,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-furnished-1br-in/7502957514.html,Wed 29 Jun 11:08:30 PM,1095.0,1,2.0,1000.0,2.92336,"(795, 2520]"
1152,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-bedroom-dining-no-fee/7502950816.html,Wed 29 Jun 10:36:21 PM,2850.0,2,1.5,1004.0,4.0738,"(2520, 3300]"
1153,https://boston.craigslist.org/gbs/apa/d/boston-resident-app-ft-ceilings/7502874548.html,Wed 29 Jun 06:33:48 PM,4059.0,1,1.0,647.0,1.80581,"(3300, 5100]"
1154,https://boston.craigslist.org/gbs/apa/d/boston-onsitemanagement-pet-friendly/7502872244.html,Wed 29 Jun 06:27:45 PM,4221.0,1,1.0,722.0,1.00325,"(3300, 5100]"
1155,https://boston.craigslist.org/gbs/apa/d/boston-built-in-desk-on-site-retail/7502870867.html,Wed 29 Jun 06:23:51 PM,3664.0,1,1.0,768.0,0.29013,"(3300, 5100]"
1156,https://boston.craigslist.org/gbs/apa/d/boston-poolside-restaurant-service-for/7502869478.html,Wed 29 Jun 06:19:52 PM,3137.0,1,1.0,572.0,1.77868,"(2520, 3300]"
1157,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-enormous-bed-bath-in/7502848098.html,Wed 29 Jun 05:27:46 PM,3495.0,2,2.0,1055.0,4.13387,"(3300, 5100]"
1158,https://boston.craigslist.org/gbs/apa/d/boston-condo-quality-2bd-2ba-in/7502784480.html,Wed 29 Jun 03:12:15 PM,3100.0,2,2.0,800.0,1.90501,"(2520, 3300]"
1159,https://boston.craigslist.org/gbs/apa/d/east-boston-wow-enchanting-new-2bd-2bh/7502771603.html,Wed 29 Jun 02:47:18 PM,3050.0,2,2.0,1007.0,1.6278,"(2520, 3300]"
1160,https://boston.craigslist.org/gbs/apa/d/somerville-spacious-rooms-to-rent-4br/7502746824.html,Wed 29 Jun 02:00:19 PM,1125.0,4,2.0,1448.0,4.01651,"(795, 2520]"
1161,https://boston.craigslist.org/gbs/apa/d/boston-newly-renovated-4bd-2ba-with/7502744726.html,Wed 29 Jun 01:56:23 PM,3900.0,4,2.0,1150.0,1.53935,"(3300, 5100]"
1165,https://boston.craigslist.org/gbs/apa/d/cambridge-beautiful-east-cambridge-3br/7502668001.html,Wed 29 Jun 11:33:52 AM,4200.0,3,2.0,1083.0,2.59323,"(3300, 5100]"
1166,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-bu-bcallstonbrighton1br4/7502664876.html,Wed 29 Jun 11:27:49 AM,900.0,1,1.5,1000.0,4.65351,"(795, 2520]"
1167,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-bu-bcallstonbrighton1br4/7502663860.html,Wed 29 Jun 11:25:39 AM,900.0,1,2.0,1200.0,4.65351,"(795, 2520]"
1169,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-bu-bcallstonbrighton1br4/7502656726.html,Wed 29 Jun 11:11:18 AM,900.0,1,1.5,1000.0,4.65351,"(795, 2520]"
1170,https://boston.craigslist.org/gbs/apa/d/brookline-the-complete-package-in/7502656252.html,Wed 29 Jun 11:10:21 AM,2800.0,2,1.0,700.0,4.70819,"(2520, 3300]"
1172,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-1st-month-free/7502638568.html,Wed 29 Jun 10:33:54 AM,3544.0,1,1.0,726.0,4.01651,"(3300, 5100]"
1173,https://boston.craigslist.org/gbs/apa/d/dorchester-savin-hill-jfk-3bd-2ba/7502615925.html,Wed 29 Jun 09:41:44 AM,3500.0,3,2.0,1000.0,1.9058,"(3300, 5100]"
1175,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7502608120.html,Wed 29 Jun 09:19:08 AM,4000.0,4,1.0,1231.0,2.04871,"(3300, 5100]"
1176,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7502607479.html,Wed 29 Jun 09:17:02 AM,3975.0,4,1.0,1354.0,2.04886,"(3300, 5100]"
1177,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7502606764.html,Wed 29 Jun 09:14:52 AM,4175.0,4,1.0,1061.0,2.23296,"(3300, 5100]"
1178,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7502606086.html,Wed 29 Jun 09:12:42 AM,4175.0,4,1.0,1061.0,2.23305,"(3300, 5100]"
1179,https://boston.craigslist.org/gbs/apa/d/roxbury-crossing-unfurnished-bedroom/7502604482.html,Wed 29 Jun 09:07:53 AM,4875.0,4,1.5,1020.0,2.99687,"(3300, 5100]"
1181,https://boston.craigslist.org/gbs/apa/d/dorchester-unfurnished-bedroom/7502587662.html,Wed 29 Jun 08:00:00 AM,4050.0,4,1.0,1238.0,1.97083,"(3300, 5100]"
1182,https://boston.craigslist.org/gbs/apa/d/dorchester-center-wonderful-bedroom-in/7502546780.html,Wed 29 Jun 12:24:10 AM,2800.0,3,1.0,1300.0,3.64151,"(2520, 3300]"
1183,https://boston.craigslist.org/gbs/apa/d/boston-amazing-midtown-boston-studio/7502539890.html,Tue 28 Jun 11:40:43 PM,2500.0,0,1.0,368.0,1.10073,"(795, 2520]"
1184,https://boston.craigslist.org/gbs/apa/d/boston-charming-downtown-furnished/7502539766.html,Tue 28 Jun 11:39:54 PM,3700.0,2,1.0,860.0,1.15697,"(3300, 5100]"
1185,https://boston.craigslist.org/gbs/apa/d/brookline-top-floor-brookline-bedroom/7502510893.html,Tue 28 Jun 09:29:50 PM,3000.0,2,1.0,995.0,4.03466,"(2520, 3300]"
1187,https://boston.craigslist.org/gbs/apa/d/boston-dog-wash-poolside-restaurant/7502444385.html,Tue 28 Jun 06:17:03 PM,4551.0,2,2.0,912.0,1.77868,"(3300, 5100]"
1189,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-avail-bdrm-2200-no-fee/7502410062.html,Tue 28 Jun 04:58:53 PM,2200.0,2,1.0,800.0,4.43765,"(795, 2520]"
1190,https://boston.craigslist.org/gbs/apa/d/somerville-renovated-3br-1ba-magoun-sq-1/7502314892.html,Tue 28 Jun 01:47:01 PM,3300.0,3,1.0,1100.0,4.45739,"(2520, 3300]"
1191,https://boston.craigslist.org/gbs/apa/d/chestnut-hill-sunlit-bedroom-bath/7502305030.html,Tue 28 Jun 01:28:05 PM,4300.0,3,2.0,1400.0,6.33916,"(3300, 5100]"
1192,https://boston.craigslist.org/gbs/apa/d/east-boston-large-bd-apt-subway/7502297398.html,Tue 28 Jun 01:13:14 PM,1950.0,2,1.0,900.0,3.06572,"(795, 2520]"
1195,https://boston.craigslist.org/gbs/apa/d/somerville-tufts-4br-2ba-spacious-and/7502204941.html,Tue 28 Jun 10:13:46 AM,3625.0,4,2.0,1300.0,4.77274,"(3300, 5100]"
1196,https://boston.craigslist.org/gbs/apa/d/somerville-union-inman-4br-2ba-yard/7502184212.html,Tue 28 Jun 09:21:23 AM,3800.0,4,2.0,1000.0,3.58082,"(3300, 5100]"
1197,https://boston.craigslist.org/gbs/apa/d/somerville-bedroom-apartment-medford/7502175695.html,Tue 28 Jun 08:56:10 AM,2500.0,2,1.0,1200.0,4.71505,"(795, 2520]"
1199,https://boston.craigslist.org/gbs/apa/d/west-medford-west-medford-tufts-bedroom/7502151690.html,Tue 28 Jun 06:55:01 AM,1400.0,1,1.0,1000.0,7.01947,"(795, 2520]"
